Wall time,Step,Value
1543812089.698606,919931,2.0
1543812138.4638133,925934,0.0
1543812148.6815517,927067,2.0
1543812181.6413283,931542,1.0
1543812248.6768544,939823,2.0
1543812271.1343296,942530,0.0
1543812283.9343207,943983,2.0
1543812299.3447046,945735,3.0
1543812340.445455,950651,6.0
1543812384.4610326,955950,1.0
1543812384.4610841,956005,1.0
1543812402.9565184,958042,0.0
1543812433.4945312,961881,2.0
1543812458.7014794,964922,1.0
1543812468.6252022,966016,2.0
1543812519.5680332,972272,3.0
1543812522.107845,972800,4.0
1543812550.2912602,976402,1.0
1543812552.9125628,976820,2.0
1543812568.4335191,978382,1.0
1543812573.632197,979053,1.0
1543812573.6323946,979150,0.0
1543812609.5394833,983170,0.0
1543812614.7340393,983791,2.0
1543812624.8394544,985372,1.0
1543812689.0275126,992947,4.0
1543812707.303678,995208,4.0
1543812714.9476721,996185,2.0
1543812766.4874752,1002007,0.0
1543812769.2143848,1002206,1.0
1543812815.2973146,1007740,4.0
1543812942.5087874,1022888,3.0
1543812988.5007408,1028638,1.0
1543813003.7262747,1030476,2.0
1543813026.6974216,1033389,2.0
1543813034.4737208,1034238,1.0
1543813044.5370154,1035444,1.0
1543813057.0574071,1036821,1.0
1543813120.4277933,1044424,1.0
1543813142.9974144,1047320,1.0
1543813155.4741693,1049036,5.0
1543813220.3708487,1057379,2.0
1543813311.1726735,1067945,1.0
1543813385.435905,1077243,1.0
1543813390.6550825,1077552,0.0
1543813425.5190542,1081853,2.0
1543813453.3788948,1085572,3.0
1543813529.8783205,1094325,1.0
1543813547.5588422,1096598,0.0
1543813552.6085792,1097192,2.0
1543813570.3835387,1099382,2.0
1543813613.218384,1104819,2.0
1543813676.2795277,1112751,0.0
1543813678.8451805,1113092,1.0
1543813694.3164687,1115001,2.0
1543813788.12218,1126724,2.0
1543813857.0922298,1136197,1.0
1543813938.4986691,1146178,1.0
1543814034.537277,1158340,4.0
1543814059.8670697,1161840,2.0
1543814115.6885834,1168896,1.0
1543814151.9969044,1173216,2.0
1543814205.6969376,1179566,4.0
1543814223.7715955,1181915,2.0
1543814259.966693,1186286,2.0
1543814321.356183,1193826,0.0
1543814331.6407022,1195113,1.0
1543814349.6561215,1197210,1.0
1543814365.259917,1198902,1.0
1543814373.005531,1199732,1.0
1543814380.6414409,1200720,0.0
1543814383.1944335,1201006,1.0
1543814395.9301624,1202478,1.0
1543814424.1499352,1205797,3.0
1543814457.5068753,1209855,1.0
1543814480.4429553,1212471,1.0
1543814565.4462776,1222818,2.0
1543814604.3286967,1227407,1.0
1543814606.8932188,1227823,2.0
1543814622.6069694,1229517,1.0
1543814695.3810613,1238448,0.0
1543814726.7296834,1242090,2.0
1543814773.7823544,1247501,0.0
1543814792.051619,1249747,2.0
1543814841.393426,1255776,0.0
1543814843.9481587,1256220,4.0
1543814906.6781843,1263568,2.0
1543814930.1092331,1266554,1.0
1543814953.9795592,1269231,2.0
1543814977.8385684,1272041,4.0
1543815006.8115706,1275339,0.0
1543815070.5966842,1282354,1.0
1543815086.7290301,1284087,1.0
1543815153.3850667,1292040,1.0
1543815314.3419476,1311358,2.0
1543815390.5542848,1320640,1.0
1543815396.0886164,1321377,1.0
1543815406.911453,1322550,1.0
1543815425.9065547,1324988,4.0
1543815439.5263255,1326448,2.0
1543815445.1897259,1327083,2.0
1543815502.4411225,1333545,2.0
1543815546.6207116,1338457,0.0
1543815582.5272167,1342186,1.0
1543815609.949192,1345190,2.0
1543815637.747367,1348438,1.0
1543815704.3035855,1355954,1.0
1543815709.7459595,1356615,3.0
1543815734.891797,1359405,0.0
1543815746.0853207,1360551,2.0
1543815754.5126321,1361689,1.0
1543815855.787201,1373177,3.0
1543815855.7873063,1373275,2.0
1543815861.2987196,1373977,0.0
1543815866.871445,1374429,2.0
1543815889.4636588,1376840,1.0
1543815962.8295317,1385208,1.0
1543815989.0699937,1388261,2.0
1543816017.6669736,1391161,0.0
1543816120.7568288,1402188,2.0
1543816192.5066397,1410352,2.0
1543816247.275584,1416477,1.0
1543816290.6390638,1421060,0.0
1543816313.6425216,1423603,4.0
1543816392.064267,1432086,4.0
1543816450.0341592,1438426,3.0
1543816470.4584754,1440429,0.0
